doi,open_access,oa_status,oa_url,openalex_id,checked
10.1021/jp200297z,yes,green,http://doi.org/10.1021/jp200297z,W2319127394,2026-08-04T23:25:00Z
10.1021/jp207947x,yes,green,https://arxiv.org/pdf/2103.13786,W2315522759,2026-08-04T23:25:00Z
10.1021/jp300583h,yes,green,http://doi.org/10.1021/jp300583h,W1974663363,2026-08-04T23:25:00Z
10.1021/jp3091599,yes,green,http://doi.org/10.1021/jp3091599,W2327772152,2026-08-04T23:25:00Z
10.1021/jp400401f,yes,hybrid,https://doi.org/10.1021/jp400401f,W2018552635,2026-08-04T23:25:00Z
10.1021/jp401128k,yes,bronze,https://pubs.acs.org/doi/pdf/10.1021/jp401128k,W2105237940,2026-08-04T23:25:00Z
10.1021/jp403508v,yes,green,http://doi.org/10.1021/jp403508v,W2314655278,2026-08-04T23:25:00Z
10.1021/jp407592r,yes,green,https://www.ncbi.nlm.nih.gov/pmc/articles/3914675,W2001333208,2026-08-04T23:25:00Z
10.1021/jp412347k,no,closed,,W24571272,2026-08-04T23:25:00Z
10.1021/jp806075b,yes,green,https://ruj.uj.edu.pl/xmlui/handle/item/79582,W1997933922,2026-08-04T23:25:00Z
10.1021/jp810247u,yes,green,https://lup.lub.lu.se/record/1392482,W2056748221,2026-08-04T23:25:00Z
10.1021/jp8110315,yes,bronze,https://pubs.acs.org/doi/pdf/10.1021/jp8110315,W2139453279,2026-08-04T23:25:00Z
10.1021/jp900484s,yes,green,https://stars.library.ucf.edu/facultybib2000/1546,W2049104045,2026-08-04T23:25:00Z
10.1021/jp902028g,yes,green,https://hal.science/hal-00875602,W2284127168,2026-08-04T23:25:00Z
10.1021/jp910220r,yes,green,https://ruj.uj.edu.pl/xmlui/handle/item/71845,W1972987768,2026-08-04T23:25:00Z
10.1021/om300876b,yes,green,https://www.osti.gov/biblio/1165114,W2023522154,2026-08-04T23:25:00Z
10.1021/om400528d,yes,green,https://www.osti.gov/biblio/1163867,W2002420765,2026-08-04T23:25:00Z
10.1038/nchem.1896,yes,green,https://in2p3.hal.science/in2p3-00966875,W2137396062,2026-08-04T23:25:00Z
10.1038/nchem.2692,yes,green,https://eprints.lancs.ac.uk/id/eprint/83370/1/NatureChem_Pulsed_2016_AIP_final.pdf,W2565978403,2026-08-04T23:25:00Z
10.1038/ncomms10467,yes,gold,https://www.nature.com/articles/ncomms10467.pdf,W2278356249,2026-08-04T23:25:00Z
10.1038/ncomms14137,yes,gold,https://www.nature.com/articles/ncomms14137.pdf,W2584411359,2026-08-04T23:25:00Z
10.1038/s41467-017-00069-7,yes,gold,https://www.nature.com/articles/s41467-017-00069-7.pdf,W2542614087,2026-08-04T23:25:00Z
10.1038/s41467-018-05587-6,yes,gold,https://www.nature.com/articles/s41467-018-05587-6.pdf,W2885895997,2026-08-04T23:25:00Z
10.1038/s41467-018-06615-1,yes,gold,https://www.nature.com/articles/s41467-018-06615-1.pdf,W2890496617,2026-08-04T23:25:00Z
10.1038/s41467-020-16909-y,yes,gold,https://www.nature.com/articles/s41467-020-16909-y.pdf,W3036016487,2026-08-04T23:25:00Z
10.1038/s41467-021-27576-y,yes,gold,https://www.nature.com/articles/s41467-021-27576-y.pdf,W4200089368,2026-08-04T23:25:00Z
10.1038/s41467-022-31288-2,yes,gold,https://www.nature.com/articles/s41467-022-31288-2.pdf,W4283361857,2026-08-04T23:25:00Z
10.1038/s41467-023-39626-8,yes,gold,https://www.nature.com/articles/s41467-023-39626-8.pdf,W4384663156,2026-08-04T23:25:00Z
10.1038/s41467-024-55474-6,yes,gold,https://www.nature.com/articles/s41467-024-55474-6.pdf,W4407342659,2026-08-04T23:25:00Z
10.1038/s41467-024-55524-z,yes,gold,https://www.nature.com/articles/s41467-024-55524-z.pdf,W4406016933,2026-08-04T23:25:00Z
10.1038/s41524-023-00965-1,yes,gold,https://www.nature.com/articles/s41524-023-00965-1.pdf,W4317660909,2026-08-04T23:25:00Z
10.1038/s41557-018-0014-y,yes,green,https://kclpure.kcl.ac.uk/ws/files/88835424/Evidence_for_a_vibrational_phase_SCHNEDERMANN_Publishedonline19March2018_GREEN_AAM.pdf,W2792632729,2026-08-04T23:25:00Z
10.1038/s41557-019-0252-7,yes,green,https://arxiv.org/pdf/1810.02900,W2937798275,2026-08-04T23:25:00Z
10.1038/s41586-020-2479-2,yes,green,https://www.osti.gov/servlets/purl/2370431,W3042494034,2026-08-04T23:25:00Z
10.1038/s41597-024-03019-3,yes,gold,https://www.nature.com/articles/s41597-024-03019-3.pdf,W4391983993,2026-08-04T23:25:00Z
10.1038/srep10761,yes,gold,https://www.nature.com/articles/srep10761.pdf,W2419640309,2026-08-04T23:25:00Z
10.1038/srep26768,yes,gold,https://www.nature.com/articles/srep26768.pdf,W2405190963,2026-08-04T23:25:00Z
10.1039/b810744k,yes,bronze,https://pubs.rsc.org/en/content/articlepdf/2008/cp/b810744k,W2036295707,2026-08-04T23:25:00Z
10.1039/b926608a,yes,green,http://infoscience.epfl.ch/record/150325,W2006018602,2026-08-04T23:25:00Z
10.1039/c0cp01901a,yes,green,https://hdl.handle.net/2115/47361,W2150840493,2026-08-04T23:25:00Z
10.1039/c0cp02554b,yes,green,https://ebuah.uah.es/dspace/bitstream/10017/59432/6/First_Marazzi_PhysChem_2011.pdf,W2034298297,2026-08-04T23:25:00Z
10.1039/c0cp02996c,yes,green,https://nrc-publications.canada.ca/eng/view/accepted/?id=ae896fc4-1247-472d-b49b-d6d7668c7ed3,W2025963040,2026-08-04T23:25:00Z
10.1039/c1cp22239b,yes,bronze,https://pubs.rsc.org/en/content/articlepdf/2011/cp/c1cp22239b,W2099962686,2026-08-04T23:25:00Z
10.1039/c2cp41387f,yes,green,https://research.utwente.nl/en/publications/120f053f-1aa7-4a73-896e-bdc96e41c424,W2114610393,2026-08-04T23:25:00Z
10.1039/c2jm31631e,no,closed,,W2038569036,2026-08-04T23:25:00Z
10.1039/c2sc22013j,yes,green,https://www.osti.gov/servlets/purl/1164377,W2019570753,2026-08-04T23:25:00Z
10.1039/c3cp50343g,yes,green,https://digital.csic.es/bitstream/10261/379269/4/Miciarelli_Bende_et_al_2013__Benzyluracil_excited_states.pdf,W2051485675,2026-08-04T23:25:00Z
10.1039/c3cp51440d,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2013/cp/c3cp51440d,W1972751374,2026-08-04T23:25:00Z
10.1039/c3cp51617b,yes,green,https://eprints.lib.hokudai.ac.jp/dspace/bitstream/2115/56717/1/PCCP_15_12322.pdf,W2117343091,2026-08-04T23:25:00Z
10.1039/c3cp54418d,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2014/cp/c3cp54418d,W2074138336,2026-08-04T23:25:00Z
10.1039/c3dt52279b,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2013/dt/c3dt52279b,W2036873101,2026-08-04T23:25:00Z
10.1039/c3ra22712j,yes,bronze,https://pubs.rsc.org/en/content/articlepdf/2013/ra/c3ra22712j,W2019980491,2026-08-04T23:25:00Z
10.1039/c3ra47088a,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2014/ra/c3ra47088a,W2100352694,2026-08-04T23:25:00Z
10.1039/c4cp04593a,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2015/cp/c4cp04593a,W2052831922,2026-08-04T23:25:00Z
10.1039/c4cp04748f,yes,bronze,https://pubs.rsc.org/en/content/articlepdf/2015/cp/c4cp04748f,W1971461823,2026-08-04T23:25:00Z
10.1039/c4cp05278a,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2015/cp/c4cp05278a,W2131618696,2026-08-04T23:25:00Z
10.1039/c4cp05751a,yes,green,https://arxiv.org/pdf/1611.01916,W2042859255,2026-08-04T23:25:00Z
10.1039/c5cp00101c,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2015/cp/c5cp00101c,W2031310230,2026-08-04T23:25:00Z
10.1039/c5cp02650d,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2015/cp/c5cp02650d,W1911795537,2026-08-04T23:25:00Z
10.1039/c5cp04690d,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2016/cp/c5cp04690d,W2222860091,2026-08-04T23:25:00Z
10.1039/c5cp07452e,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2016/cp/c5cp07452e,W2223984243,2026-08-04T23:25:00Z
10.1039/c5dt00600g,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2015/dt/c5dt00600g,W2171054233,2026-08-04T23:25:00Z
10.1039/c5dt02162f,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2015/dt/c5dt02162f,W1924454284,2026-08-04T23:25:00Z
10.1039/c5sc02342d,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2015/sc/c5sc02342d,W2114888214,2026-08-04T23:25:00Z
10.1039/c5sc04461h,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2016/sc/c5sc04461h,W2194352041,2026-08-04T23:25:00Z
10.1039/c6cp03541h,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2016/cp/c6cp03541h,W2507969315,2026-08-04T23:25:00Z
10.1039/c6cp08154a,yes,green,http://dx.doi.org/10.1039/c6cp08154a,W2564734301,2026-08-04T23:25:00Z
10.1039/c6dt02537d,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2016/dt/c6dt02537d,W2516345736,2026-08-04T23:25:00Z
10.1039/c6dt03752f,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2016/dt/c6dt03752f,W2534966425,2026-08-04T23:25:00Z
10.1039/c6fd00135a,yes,green,https://hdl.handle.net/20.500.11820/fbfb6010-6704-4ac7-b465-816476bcb90e,W2408827486,2026-08-04T23:25:00Z
10.1039/c6ob00204h,yes,green,https://www.ncbi.nlm.nih.gov/pmc/articles/4814336,W2292987758,2026-08-04T23:25:00Z
10.1039/c6sc00278a,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2016/sc/c6sc00278a,W2268601013,2026-08-04T23:25:00Z
10.1039/c6sc01469k,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2016/sc/c6sc01469k,W2416648101,2026-08-04T23:25:00Z
10.1039/c6sc02035f,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2016/sc/c6sc02035f,W2439570865,2026-08-04T23:25:00Z
10.1039/c6sc03621j,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2017/sc/c6sc03621j,W2527752769,2026-08-04T23:25:00Z
10.1039/c6sc05188j,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2017/sc/c6sc05188j,W2588800132,2026-08-04T23:25:00Z
10.1039/c7cp08472b,yes,bronze,https://pubs.rsc.org/en/content/articlepdf/2018/cp/c7cp08472b,W2787329441,2026-08-04T23:25:00Z
10.1039/c7dt00750g,yes,green,http://hdl.handle.net/2183/21417,W2742009400,2026-08-04T23:25:00Z
10.1039/c7dt03441e,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2017/dt/c7dt03441e,W2767057727,2026-08-04T23:25:00Z
10.1039/c7dt04256f,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2018/dt/c7dt04256f,W2780841626,2026-08-04T23:25:00Z
10.1039/c7fd00202e,yes,green,https://hdl.handle.net/10550/106563,W2765798707,2026-08-04T23:25:00Z
10.1039/c7pp00299h,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2018/pp/c7pp00299h,W2766877326,2026-08-04T23:25:00Z
10.1039/c7ra00506g,yes,gold,https://pubs.rsc.org/en/content/articlepdf/2017/ra/c7ra00506g,W2583236413,2026-08-04T23:25:00Z
10.1039/c7ra12614j,yes,gold,https://pubs.rsc.org/en/content/articlepdf/2018/ra/c7ra12614j,W2787723571,2026-08-04T23:25:00Z
10.1039/c7sc01998j,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2017/sc/c7sc01998j,W2730611881,2026-08-04T23:25:00Z
10.1039/c7sc04342b,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2018/sc/c7sc04342b,W2786190540,2026-08-04T23:25:00Z
10.1039/c7sc05034h,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2018/sc/c7sc05034h,W2774720784,2026-08-04T23:25:00Z
10.1039/c8cp00657a,yes,green,https://amu.hal.science/hal-02079633,W2799887372,2026-08-04T23:25:00Z
10.1039/c8cp05693e,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2019/cp/c8cp05693e,W2902420468,2026-08-04T23:25:00Z
10.1039/c8dt03965h,yes,bronze,https://pubs.rsc.org/en/content/articlepdf/2019/dt/c8dt03965h,W2908011140,2026-08-04T23:25:00Z
10.1039/c8dt04041a,yes,bronze,https://pubs.rsc.org/en/content/articlepdf/2018/dt/c8dt04041a,W2901872305,2026-08-04T23:25:00Z
10.1039/c8sc02599a,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2019/sc/c8sc02599a,W2899607422,2026-08-04T23:25:00Z
10.1039/c8sc02820f,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2018/sc/c8sc02820f,W2891343486,2026-08-04T23:25:00Z
10.1039/c8sc03569e,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2019/sc/c8sc03569e,W2886362076,2026-08-04T23:25:00Z
10.1039/c8sc04384a,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2019/sc/c8sc04384a,W2900315202,2026-08-04T23:25:00Z
10.1039/c9cp00105k,yes,green,https://ruj.uj.edu.pl/xmlui/handle/item/72074,W2913961631,2026-08-04T23:25:00Z
10.1039/c9cp03308d,yes,green,https://research.rug.nl/en/publications/c1820f44-1923-4de8-a258-8bfb6ad14694,W2977006791,2026-08-04T23:25:00Z
10.1039/c9cp05259c,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2019/cp/c9cp05259c,W2977007993,2026-08-04T23:25:00Z
10.1039/c9cp06085e,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2020/cp/c9cp06085e,W2987978795,2026-08-04T23:25:00Z
10.1039/c9dt01069f,yes,green,https://research.manchester.ac.uk/en/publications/797b1794-bce6-4b4b-b2d1-ef03946d392d,W2945154241,2026-08-04T23:25:00Z
10.1039/c9dt04486h,yes,green,https://arxiv.org/pdf/1911.09780,W2994927503,2026-08-04T23:25:00Z
10.1039/d0cp00306a,yes,green,https://www.osti.gov/servlets/purl/1766438,W3009950897,2026-08-04T23:25:00Z
10.1039/d0cp02077j,yes,green,https://hdl.handle.net/10550/85357,W3034433424,2026-08-04T23:25:00Z
10.1039/d0cp04056h,yes,green,https://arxiv.org/pdf/2007.15798,W3046349162,2026-08-04T23:25:00Z
10.1039/d0dt00315h,yes,green,https://univ-rennes.hal.science/hal-02533160,W3011049025,2026-08-04T23:25:00Z
10.1039/d0dt02747b,yes,gold,https://ibn.idsi.md/vizualizare_articol/115499,W3094408344,2026-08-04T23:25:00Z
10.1039/d0dt04168h,yes,bronze,https://pubs.rsc.org/en/content/articlepdf/2021/dt/d0dt04168h,W3133990202,2026-08-04T23:25:00Z
10.1039/d0fd00110d,yes,green,https://ueaeprints.uea.ac.uk/id/eprint/100480/1/D0FD00110D.pdf,W3096086284,2026-08-04T23:25:00Z
10.1039/d0qi00854k,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2020/qi/d0qi00854k,W3083587694,2026-08-04T23:25:00Z
10.1039/d0sc02294b,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2020/sc/d0sc02294b,W3048769630,2026-08-04T23:25:00Z
10.1039/d1cp01101d,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2021/cp/d1cp01101d,W3156241714,2026-08-04T23:25:00Z
10.1039/d1cp03232a,yes,bronze,https://pubs.rsc.org/en/content/articlepdf/2021/cp/d1cp03232a,W3203436260,2026-08-04T23:25:00Z
10.1039/d1cp04885f,yes,green,https://www.osti.gov/servlets/purl/1978763,W4220717888,2026-08-04T23:25:00Z
10.1039/d1cp05785e,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2022/cp/d1cp05785e,W4210641446,2026-08-04T23:25:00Z
10.1039/d1dt00260k,yes,green,https://hal.science/hal-03193285,W3129789227,2026-08-04T23:25:00Z
10.1039/d1dt01007g,yes,green,https://www.ncbi.nlm.nih.gov/pmc/articles/8214398,W3157582910,2026-08-04T23:25:00Z
10.1039/d1dt02346b,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2021/dt/d1dt02346b,W3203446879,2026-08-04T23:25:00Z
10.1039/d2cc00097k,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2022/cc/d2cc00097k,W4225420887,2026-08-04T23:25:00Z
10.1039/d2cc03238d,yes,green,https://www.osti.gov/biblio/1877941,W4285818649,2026-08-04T23:25:00Z
10.1039/d2cp03643f,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2022/cp/d2cp03643f,W4295540268,2026-08-04T23:25:00Z
10.1039/d2qi00275b,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2022/qi/d2qi00275b,W4226087386,2026-08-04T23:25:00Z
10.1039/d2ra03004g,yes,gold,https://pubs.rsc.org/en/content/articlepdf/2022/ra/d2ra03004g,W4285113275,2026-08-04T23:25:00Z
10.1039/d2sc03592h,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2022/sc/d2sc03592h,W4293762069,2026-08-04T23:25:00Z
10.1039/d2sc04187a,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2022/sc/d2sc04187a,W4296701831,2026-08-04T23:25:00Z
10.1039/d2sc06933d,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2023/sc/d2sc06933d,W4320008496,2026-08-04T23:25:00Z
10.1039/d3cp01426f,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2023/cp/d3cp01426f,W4387718996,2026-08-04T23:25:00Z
10.1039/d3cp05695c,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2024/cp/d3cp05695c,W4391547407,2026-08-04T23:25:00Z
10.1039/d3dt03557c,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2024/dt/d3dt03557c,W4390291761,2026-08-04T23:25:00Z
10.1039/d4cp00830h,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2024/cp/d4cp00830h,W4394835851,2026-08-04T23:25:00Z
10.1039/d4cp00968a,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2024/cp/d4cp00968a,W4396563993,2026-08-04T23:25:00Z
10.1039/d4cy00999a,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2025/cy/d4cy00999a,W4406309912,2026-08-04T23:25:00Z
10.1039/d4dt00582a,yes,green,https://hal.science/hal-04651744/document,W4399813571,2026-08-04T23:25:00Z
10.1039/d4dt01588f,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2024/dt/d4dt01588f,W4400678804,2026-08-04T23:25:00Z
10.1039/d4ra02387k,yes,gold,https://pubs.rsc.org/en/content/articlepdf/2024/ra/d4ra02387k,W4402172345,2026-08-04T23:25:00Z
10.1039/d5cp00881f,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2025/cp/d5cp00881f,W4411874770,2026-08-04T23:25:00Z
10.1039/d5cp01525a,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2025/cp/d5cp01525a,W4412584375,2026-08-04T23:25:00Z
10.1039/d5dt01004g,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2025/dt/d5dt01004g,W4410902126,2026-08-04T23:25:00Z
10.1039/d5dt01381j,yes,hybrid,https://pubs.rsc.org/en/content/articlepdf/2025/dt/d5dt01381j,W4413757703,2026-08-04T23:25:00Z
10.1039/d5sc02544c,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2025/sc/d5sc02544c,W4411275083,2026-08-04T23:25:00Z
10.1039/d5sc07711g,yes,diamond,https://pubs.rsc.org/en/content/articlepdf/2026/sc/d5sc07711g,W7128476320,2026-08-04T23:25:00Z
10.1039/d5sc09498d,yes,diamond,https://doi.org/10.1039/d5sc09498d,W4416881924,2026-08-04T23:25:00Z
10.1051/e3sconf/202016505025,yes,diamond,https://www.e3s-conferences.org/articles/e3sconf/pdf/2020/25/e3sconf_caes2020_05025.pdf,W3020966551,2026-08-04T23:25:00Z
10.1051/epjconf/201713203048,yes,diamond,https://www.epj-conferences.org/articles/epjconf/pdf/2017/01/epjconf_spectro2017_03048.pdf,W2559266539,2026-08-04T23:25:00Z
10.1063/1.1305744,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/113/7/2662/10829643/2662_1_online.pdf,W2051010459,2026-08-04T23:25:00Z
10.1063/1.1321768,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/113/21/9586/10828490/9586_1_online.pdf,W1223086347,2026-08-04T23:25:00Z
10.1063/1.1327263,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/113/24/10983/10829952/10983_1_online.pdf,W1637036156,2026-08-04T23:25:00Z
10.1063/1.1346577,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/114/7/2879/10834122/2879_1_online.pdf,W1626538226,2026-08-04T23:25:00Z
10.1063/1.1381010,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/115/6/2540/10837680/2540_1_online.pdf,W1608975447,2026-08-04T23:25:00Z
10.1063/1.1381012,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/115/3/1287/10836920/1287_1_online.pdf,W1586596226,2026-08-04T23:25:00Z
10.1063/1.1398101,yes,bronze,https://aip.scitation.org/doi/pdf/10.1063/1.1398101,W1986957985,2026-08-04T23:25:00Z
10.1063/1.1398103,yes,bronze,https://aip.scitation.org/doi/pdf/10.1063/1.1398103,W1577239455,2026-08-04T23:25:00Z
10.1063/1.1408298,yes,bronze,https://aip.scitation.org/doi/pdf/10.1063/1.1408298,W1667779756,2026-08-04T23:25:00Z
10.1063/1.1408301,yes,bronze,https://aip.scitation.org/doi/pdf/10.1063/1.1408301,W2318011093,2026-08-04T23:25:00Z
10.1063/1.1411998,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/115/19/8758/10835295/8758_1_online.pdf,W2139367368,2026-08-04T23:25:00Z
10.1063/1.1427714,yes,bronze,https://aip.scitation.org/doi/pdf/10.1063/1.1427714,W2089533823,2026-08-04T23:25:00Z
10.1063/1.1482706,yes,green,http://hdl.handle.net/10550/12946,W2069819498,2026-08-04T23:25:00Z
10.1063/1.1484384,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/117/2/680/10843783/680_1_online.pdf,W1987986806,2026-08-04T23:25:00Z
10.1063/1.1554271,yes,bronze,https://aip.scitation.org/doi/pdf/10.1063/1.1554271,W1564664773,2026-08-04T23:25:00Z
10.1063/1.1604378,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/119/13/6524/10850951/6524_1_online.pdf,W2092499906,2026-08-04T23:25:00Z
10.1063/1.1615766,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/119/18/9504/10851592/9504_1_online.pdf,W1636201503,2026-08-04T23:25:00Z
10.1063/1.1704639,yes,green,https://hiroshima.repo.nii.ac.jp/records/2007265,W1998887703,2026-08-04T23:25:00Z
10.1063/1.1710046,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/120/20/9473/10856822/9473_1_online.pdf,W1545715709,2026-08-04T23:25:00Z
10.1063/1.1772357,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/121/9/4127/10864854/4127_1_online.pdf,W2093696848,2026-08-04T23:25:00Z
10.1063/1.1810135,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/121/22/11000/10860897/11000_1_online.pdf,W2020659146,2026-08-04T23:25:00Z
10.1063/1.2646522,yes,bronze,https://aip.scitation.org/doi/pdf/10.1063/1.2646522,W2034274286,2026-08-04T23:25:00Z
10.1063/1.2710268,yes,bronze,https://aip.scitation.org/doi/pdf/10.1063/1.2710268,W1614289379,2026-08-04T23:25:00Z
10.1063/1.2800020,yes,green,https://estudogeral.uc.pt/bitstream/10316/17930/1/J.Chem.Phys.%2c%20127%20%282007%29%20164320.pdf,W1628972969,2026-08-04T23:25:00Z
10.1063/1.2800023,yes,bronze,https://aip.scitation.org/doi/pdf/10.1063/1.2800023,W2050402562,2026-08-04T23:25:00Z
10.1063/1.2883976,yes,green,https://arxiv.org/pdf/0712.2475,W2069560102,2026-08-04T23:25:00Z
10.1063/1.2920188,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/doi/10.1063/1.2920188/13482411/204109_1_online.pdf,W2160052848,2026-08-04T23:25:00Z
10.1063/1.3122542,yes,bronze,https://aip.scitation.org/doi/pdf/10.1063/1.3122542,W1648036190,2026-08-04T23:25:00Z
10.1063/1.3148366,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/doi/10.1063/1.3148366/13294774/024304_1_online.pdf,W1992834044,2026-08-04T23:25:00Z
10.1063/1.3238234,yes,green,http://hdl.handle.net/10550/2370,W2066042012,2026-08-04T23:25:00Z
10.1063/1.3295047,yes,green,https://www.osti.gov/servlets/purl/992194,W2068870660,2026-08-04T23:25:00Z
10.1063/1.3432764,yes,green,https://arxiv.org/pdf/0909.2215,W2012960076,2026-08-04T23:25:00Z
10.1063/1.3479395,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/doi/10.1063/1.3479395/13342687/124311_1_online.pdf,W1619312465,2026-08-04T23:25:00Z
10.1063/1.3491264,yes,bronze,https://aip.scitation.org/doi/pdf/10.1063/1.3491264,W1973087785,2026-08-04T23:25:00Z
10.1063/1.3549143,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/doi/10.1063/1.3549143/15433420/074510_1_online.pdf,W2094368805,2026-08-04T23:25:00Z
10.1063/1.3635403,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/doi/10.1063/1.3635403/15440269/104311_1_online.pdf,W1979304993,2026-08-04T23:25:00Z
10.1063/1.3660356,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/doi/10.1063/1.3660356/15445604/194305_1_online.pdf,W2093601950,2026-08-04T23:25:00Z
10.1063/1.3695371,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/doi/10.1063/1.3695371/15448328/114312_1_online.pdf,W2067309662,2026-08-04T23:25:00Z
10.1063/1.449649,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/83/11/5735/7519791/5735_1_online.pdf,W2079780924,2026-08-04T23:25:00Z
10.1063/1.451042,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/85/5/2836/13936701/2836_1_online.pdf,W3175546333,2026-08-04T23:25:00Z
10.1063/1.451610,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/85/1/354/11127330/354_1_online.pdf,W2085525001,2026-08-04T23:25:00Z
10.1063/1.464549,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/98/10/7951/10989461/7951_1_online.pdf,W1981218302,2026-08-04T23:25:00Z
10.1063/1.465071,yes,green,http://hdl.handle.net/10550/12988,W2150875231,2026-08-04T23:25:00Z
10.1063/1.469899,yes,bronze,https://pubs.aip.org/aip/jcp/article-pdf/103/24/10492/8104621/10492_1_online.pdf,W2036816885,2026-08-04T23:25:00Z
10.1063/1.4705428,yes,green,http://dx.doi.org/10.1063/1.4705428,W2054184880,2026-08-04T23:25:00Z
10.1063/1.470583,yes,green,https://ntrs.nasa.gov/api/citations/19970001865/downloads/19970001865.pdf,W2063243745,2026-08-04T23:25:00Z
10.1063/1.470619,yes,bronze,https://aip.scitation.org/doi/pdf/10.1063/1.470619,W1972218488,2026-08-04T23:25:00Z
10.1063/1.470629,yes,green,https://ntrs.nasa.gov/api/citations/19980018173/downloads/19980018173.pdf,W2071168313,2026-08-04T23:25:00Z
